tm2_mode,line_mode,operator,technology,time_period,total_boarding,survey_route,survey_boardings,florida_threshold,daily_line_name,fare_system,total_hour_cap,line_name,survey_tech,survey_operator,survey_agency,standard_route_id,canonical_operator,standard_route_short_name,standard_route_long_name,standard_line_name,standard_headsign,iteration_description,iteration_number
,,SF Muni,Local Bus,pm,,MUNI___6 Haight Parnassus,1168.9835674747674,,22_SFMTA_305,,,,Local Bus,SF Muni,,,,,,22_SFMTA_305_PM_d1_s819,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___66 Quintara,38.91121925397628,,22_SFMTA_353,,,,Local Bus,SF Muni,,,,,,22_SFMTA_353_EV_d0_s1031,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___66 Quintara,38.91121925397628,,22_SFMTA_353,,,,Local Bus,SF Muni,,,,,,22_SFMTA_353_EV_d1_s1032,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___66 Quintara,127.19140415361025,,22_SFMTA_353,,,,Local Bus,SF Muni,,,,,,22_SFMTA_353_MD_d0_s1031,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___66 Quintara,127.19140415361025,,22_SFMTA_353,,,,Local Bus,SF Muni,,,,,,22_SFMTA_353_MD_d1_s1032,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___66 Quintara,131.8973849708247,,22_SFMTA_353,,,,Local Bus,SF Muni,,,,,,22_SFMTA_353_PM_d0_s1031,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___66 Quintara,131.8973849708247,,22_SFMTA_353,,,,Local Bus,SF Muni,,,,,,22_SFMTA_353_PM_d1_s1032,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___67 Bernal Heights,89.52896302639441,,22_SFMTA_354,,,,Local Bus,SF Muni,,,,,,22_SFMTA_354_EV_d0_s1034,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___67 Bernal Heights,89.52896302639441,,22_SFMTA_354,,,,Local Bus,SF Muni,,,,,,22_SFMTA_354_EV_d1_s1035,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___67 Bernal Heights,214.46919353723894,,22_SFMTA_354,,,,Local Bus,SF Muni,,,,,,22_SFMTA_354_MD_d0_s1034,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___67 Bernal Heights,214.46919353723894,,22_SFMTA_354,,,,Local Bus,SF Muni,,,,,,22_SFMTA_354_MD_d1_s1035,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___67 Bernal Heights,198.7519911704202,,22_SFMTA_354,,,,Local Bus,SF Muni,,,,,,22_SFMTA_354_PM_d0_s1034,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___67 Bernal Heights,198.7519911704202,,22_SFMTA_354,,,,Local Bus,SF Muni,,,,,,22_SFMTA_354_PM_d1_s1035,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ea,,MUNI___7 Haight Noriega,26.080573781738167,,22_SFMTA_321,,,,Local Bus,SF Muni,,,,,,22_SFMTA_321_EA_d1_s820,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___7 Haight Noriega,655.3304748134614,,22_SFMTA_321,,,,Local Bus,SF Muni,,,,,,22_SFMTA_321_EV_d0_s817,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___7 Haight Noriega,655.3304748134614,,22_SFMTA_321,,,,Local Bus,SF Muni,,,,,,22_SFMTA_321_EV_d1_s820,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___7 Haight Noriega,2241.884196795452,,22_SFMTA_321,,,,Local Bus,SF Muni,,,,,,22_SFMTA_321_MD_d0_s817,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___7 Haight Noriega,2241.884196795452,,22_SFMTA_321,,,,Local Bus,SF Muni,,,,,,22_SFMTA_321_MD_d1_s820,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___7 Haight Noriega,1088.9668045111912,,22_SFMTA_321,,,,Local Bus,SF Muni,,,,,,22_SFMTA_321_PM_d0_s817,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___7 Haight Noriega,1088.9668045111912,,22_SFMTA_321,,,,Local Bus,SF Muni,,,,,,22_SFMTA_321_PM_d1_s820,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___7R Haight Noriega Rapid,620.9712990090734,,22_SFMTA_322,,,,Local Bus,SF Muni,,,,,,22_SFMTA_322_PM_d0_s818,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___7X Noriega Express,335.13848867857183,,22_SFMTA_325,,,,Local Bus,SF Muni,,,,,,22_SFMTA_325_PM_d0_s856,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ea,,MUNI___8 Bayshore,301.5423443757577,,22_SFMTA_376,,,,Local Bus,SF Muni,,,,,,22_SFMTA_376_EA_d0_s824,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ea,,MUNI___8 Bayshore,301.5423443757577,,22_SFMTA_376,,,,Local Bus,SF Muni,,,,,,22_SFMTA_376_EA_d1_s828,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___8 Bayshore,1602.622990315371,,22_SFMTA_376,,,,Local Bus,SF Muni,,,,,,22_SFMTA_376_EV_d0_s824,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___8 Bayshore,1602.622990315371,,22_SFMTA_376,,,,Local Bus,SF Muni,,,,,,22_SFMTA_376_EV_d1_s828,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___8 Bayshore,5044.086145241623,,22_SFMTA_376,,,,Local Bus,SF Muni,,,,,,22_SFMTA_376_MD_d0_s824,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___8 Bayshore,5044.086145241623,,22_SFMTA_376,,,,Local Bus,SF Muni,,,,,,22_SFMTA_376_MD_d1_s828,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___8 Bayshore,2270.3646019035486,,22_SFMTA_376,,,,Local Bus,SF Muni,,,,,,22_SFMTA_376_PM_d0_s824,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___8 Bayshore,2270.3646019035486,,22_SFMTA_376,,,,Local Bus,SF Muni,,,,,,22_SFMTA_376_PM_d1_s828,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___82X Levi Plaza Express,115.10979931738012,,22_SFMTA_360,,,,Local Bus,SF Muni,,,,,,22_SFMTA_360_PM_d0_s1036,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___83X Mid Market Express,11.657850796735415,,22_SFMTA_356,,,,Local Bus,SF Muni,,,,,,22_SFMTA_356_EV_d0_s1039,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___83X Mid Market Express,11.657850796735415,,22_SFMTA_356,,,,Local Bus,SF Muni,,,,,,22_SFMTA_356_EV_d1_s1040,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___83X Mid Market Express,11.99959937706574,,22_SFMTA_356,,,,Local Bus,SF Muni,,,,,,22_SFMTA_356_MD_d0_s1039,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___83X Mid Market Express,11.99959937706574,,22_SFMTA_356,,,,Local Bus,SF Muni,,,,,,22_SFMTA_356_MD_d1_s1040,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___83X Mid Market Express,70.96752331377421,,22_SFMTA_356,,,,Local Bus,SF Muni,,,,,,22_SFMTA_356_PM_d0_s1039,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___83X Mid Market Express,70.96752331377421,,22_SFMTA_356,,,,Local Bus,SF Muni,,,,,,22_SFMTA_356_PM_d1_s1040,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___88 BART Shuttle,80.94021530969253,,22_SFMTA_357,,,,Local Bus,SF Muni,,,,,,22_SFMTA_357_PM_d0_s1041,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___8AX Bayshore A Express,235.0683607764917,,22_SFMTA_374,,,,Local Bus,SF Muni,,,,,,22_SFMTA_374_MD_d1_s826,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___8AX Bayshore A Express,1240.0493331193954,,22_SFMTA_374,,,,Local Bus,SF Muni,,,,,,22_SFMTA_374_PM_d0_s822,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___8BX Bayshore B Express,1581.8044866209277,,22_SFMTA_375,,,,Local Bus,SF Muni,,,,,,22_SFMTA_375_PM_d0_s823,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ea,,MUNI___9 San Bruno,66.78565788783423,,22_SFMTA_381,,,,Local Bus,SF Muni,,,,,,22_SFMTA_381_EA_d0_s830,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ea,,MUNI___9 San Bruno,66.78565788783423,,22_SFMTA_381,,,,Local Bus,SF Muni,,,,,,22_SFMTA_381_EA_d1_s836,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___9 San Bruno,811.3206938219078,,22_SFMTA_381,,,,Local Bus,SF Muni,,,,,,22_SFMTA_381_EV_d0_s832,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___9 San Bruno,811.3206938219078,,22_SFMTA_381,,,,Local Bus,SF Muni,,,,,,22_SFMTA_381_EV_d1_s838,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___9 San Bruno,1707.931620230595,,22_SFMTA_381,,,,Local Bus,SF Muni,,,,,,22_SFMTA_381_MD_d0_s830,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___9 San Bruno,1707.931620230595,,22_SFMTA_381,,,,Local Bus,SF Muni,,,,,,22_SFMTA_381_MD_d1_s834,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___9 San Bruno,1188.4503292573954,,22_SFMTA_381,,,,Local Bus,SF Muni,,,,,,22_SFMTA_381_PM_d0_s831,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___9 San Bruno,1188.4503292573954,,22_SFMTA_381,,,,Local Bus,SF Muni,,,,,,22_SFMTA_381_PM_d1_s834,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ea,,MUNI___90 San Bruno Owl,151.9294233758798,,22_SFMTA_358,,,,Local Bus,SF Muni,,,,,,22_SFMTA_358_EA_d0_s1043,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ea,,MUNI___90 San Bruno Owl,151.9294233758798,,22_SFMTA_358,,,,Local Bus,SF Muni,,,,,,22_SFMTA_358_EA_d1_s1044,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___90 San Bruno Owl,7.447521970634942,,22_SFMTA_358,,,,Local Bus,SF Muni,,,,,,22_SFMTA_358_EV_d0_s1043,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___90 San Bruno Owl,7.447521970634942,,22_SFMTA_358,,,,Local Bus,SF Muni,,,,,,22_SFMTA_358_EV_d1_s1044,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ea,,MUNI___91 Owl,239.3136712346327,,22_SFMTA_359,,,,Local Bus,SF Muni,,,,,,22_SFMTA_359_EA_d0_s1046,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ea,,MUNI___91 Owl,239.3136712346327,,22_SFMTA_359,,,,Local Bus,SF Muni,,,,,,22_SFMTA_359_EA_d1_s1048,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___91 Owl,67.02769773571468,,22_SFMTA_359,,,,Local Bus,SF Muni,,,,,,22_SFMTA_359_EV_d0_s1046,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___91 Owl,67.02769773571468,,22_SFMTA_359,,,,Local Bus,SF Muni,,,,,,22_SFMTA_359_EV_d1_s1048,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___9R San Bruno Rapid,2394.406201215488,,22_SFMTA_382,,,,Local Bus,SF Muni,,,,,,22_SFMTA_382_MD_d0_s833,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___9R San Bruno Rapid,2394.406201215488,,22_SFMTA_382,,,,Local Bus,SF Muni,,,,,,22_SFMTA_382_MD_d1_s839,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___9R San Bruno Rapid,1650.4426667621742,,22_SFMTA_382,,,,Local Bus,SF Muni,,,,,,22_SFMTA_382_PM_d0_s833,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___9R San Bruno Rapid,1650.4426667621742,,22_SFMTA_382,,,,Local Bus,SF Muni,,,,,,22_SFMTA_382_PM_d1_s839,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ea,,MUNI___California Cable Car,7.803493660772698,,22_SFMTA_352,,,,Local Bus,SF Muni,,,,,,22_SFMTA_352_EA_d0_s1027,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ea,,MUNI___California Cable Car,7.803493660772698,,22_SFMTA_352,,,,Local Bus,SF Muni,,,,,,22_SFMTA_352_EA_d1_s1030,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___California Cable Car,1155.1274223310302,,22_SFMTA_352,,,,Local Bus,SF Muni,,,,,,22_SFMTA_352_EV_d0_s1028,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___California Cable Car,1155.1274223310302,,22_SFMTA_352,,,,Local Bus,SF Muni,,,,,,22_SFMTA_352_EV_d1_s1030,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___California Cable Car,1623.1455423443235,,22_SFMTA_352,,,,Local Bus,SF Muni,,,,,,22_SFMTA_352_MD_d0_s1028,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___California Cable Car,1623.1455423443235,,22_SFMTA_352,,,,Local Bus,SF Muni,,,,,,22_SFMTA_352_MD_d1_s1030,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___California Cable Car,837.0876683230944,,22_SFMTA_352,,,,Local Bus,SF Muni,,,,,,22_SFMTA_352_PM_d0_s1028,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___California Cable Car,837.0876683230944,,22_SFMTA_352,,,,Local Bus,SF Muni,,,,,,22_SFMTA_352_PM_d1_s1030,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___NX N Express,8.937026364761921,,22_SFMTA_366,,,,Local Bus,SF Muni,,,,,,22_SFMTA_366_EV_d0_s1085,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___NX N Express,284.8094221856515,,22_SFMTA_366,,,,Local Bus,SF Muni,,,,,,22_SFMTA_366_PM_d0_s1085,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___Powell Hyde Cable Car,1345.8353616194834,,22_SFMTA_320,,,,Local Bus,SF Muni,,,,,,22_SFMTA_320_EV_d0_s1021,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___Powell Hyde Cable Car,1345.8353616194834,,22_SFMTA_320,,,,Local Bus,SF Muni,,,,,,22_SFMTA_320_EV_d1_s1026,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___Powell Hyde Cable Car,1975.248077705228,,22_SFMTA_320,,,,Local Bus,SF Muni,,,,,,22_SFMTA_320_MD_d0_s1021,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___Powell Hyde Cable Car,1975.248077705228,,22_SFMTA_320,,,,Local Bus,SF Muni,,,,,,22_SFMTA_320_MD_d1_s1026,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___Powell Hyde Cable Car,763.734530597187,,22_SFMTA_320,,,,Local Bus,SF Muni,,,,,,22_SFMTA_320_PM_d0_s1021,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___Powell Hyde Cable Car,763.734530597187,,22_SFMTA_320,,,,Local Bus,SF Muni,,,,,,22_SFMTA_320_PM_d1_s1026,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___Powell Mason Cable Car,599.8496302557701,,22_SFMTA_319,,,,Local Bus,SF Muni,,,,,,22_SFMTA_319_EV_d0_s1019,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,ev,,MUNI___Powell Mason Cable Car,599.8496302557701,,22_SFMTA_319,,,,Local Bus,SF Muni,,,,,,22_SFMTA_319_EV_d1_s1024,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___Powell Mason Cable Car,1224.2848777913612,,22_SFMTA_319,,,,Local Bus,SF Muni,,,,,,22_SFMTA_319_MD_d0_s1019,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,md,,MUNI___Powell Mason Cable Car,1224.2848777913612,,22_SFMTA_319,,,,Local Bus,SF Muni,,,,,,22_SFMTA_319_MD_d1_s1024,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___Powell Mason Cable Car,703.5397997648998,,22_SFMTA_319,,,,Local Bus,SF Muni,,,,,,22_SFMTA_319_PM_d0_s1019,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Local Bus,pm,,MUNI___Powell Mason Cable Car,703.5397997648998,,22_SFMTA_319,,,,Local Bus,SF Muni,,,,,,22_SFMTA_319_PM_d1_s1024,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ea,,MUNI___F Market & Wharves,68.95213415604414,,22_SFMTA_361,,,,Light Rail,SF Muni,,,,,,22_SFMTA_361_EA_d0_s1059,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ea,,MUNI___F Market & Wharves,68.95213415604414,,22_SFMTA_361,,,,Light Rail,SF Muni,,,,,,22_SFMTA_361_EA_d1_s1061,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ev,,MUNI___F Market & Wharves,1353.1352545057134,,22_SFMTA_361,,,,Light Rail,SF Muni,,,,,,22_SFMTA_361_EV_d0_s1056,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ev,,MUNI___F Market & Wharves,1353.1352545057134,,22_SFMTA_361,,,,Light Rail,SF Muni,,,,,,22_SFMTA_361_EV_d1_s1061,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,md,,MUNI___F Market & Wharves,3893.294311905178,,22_SFMTA_361,,,,Light Rail,SF Muni,,,,,,22_SFMTA_361_MD_d0_s1056,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,md,,MUNI___F Market & Wharves,3893.294311905178,,22_SFMTA_361,,,,Light Rail,SF Muni,,,,,,22_SFMTA_361_MD_d1_s1061,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,pm,,MUNI___F Market & Wharves,2526.163826451095,,22_SFMTA_361,,,,Light Rail,SF Muni,,,,,,22_SFMTA_361_PM_d0_s1056,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,pm,,MUNI___F Market & Wharves,2526.163826451095,,22_SFMTA_361,,,,Light Rail,SF Muni,,,,,,22_SFMTA_361_PM_d1_s1061,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ea,,MUNI___J Church,330.2698979548969,,22_SFMTA_369,,,,Light Rail,SF Muni,,,,,,22_SFMTA_369_EA_d0_s1123,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ea,,MUNI___J Church,330.2698979548969,,22_SFMTA_369,,,,Light Rail,SF Muni,,,,,,22_SFMTA_369_EA_d1_s1131,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ev,,MUNI___J Church,907.2384236674322,,22_SFMTA_369,,,,Light Rail,SF Muni,,,,,,22_SFMTA_369_EV_d0_s1122,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ev,,MUNI___J Church,907.2384236674322,,22_SFMTA_369,,,,Light Rail,SF Muni,,,,,,22_SFMTA_369_EV_d1_s1129,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,md,,MUNI___J Church,2398.9172173419397,,22_SFMTA_369,,,,Light Rail,SF Muni,,,,,,22_SFMTA_369_MD_d0_s1123,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,md,,MUNI___J Church,2398.9172173419397,,22_SFMTA_369,,,,Light Rail,SF Muni,,,,,,22_SFMTA_369_MD_d1_s1131,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,pm,,MUNI___J Church,2604.0360884004162,,22_SFMTA_369,,,,Light Rail,SF Muni,,,,,,22_SFMTA_369_PM_d0_s1123,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,pm,,MUNI___J Church,2604.0360884004162,,22_SFMTA_369,,,,Light Rail,SF Muni,,,,,,22_SFMTA_369_PM_d1_s1131,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ea,,MUNI___KT Ingleside Third Street,1191.363230782728,,22_SFMTA_377,,,,Light Rail,SF Muni,,,,,,22_SFMTA_377_EA_d0_s1092,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ea,,MUNI___KT Ingleside Third Street,1191.363230782728,,22_SFMTA_377,,,,Light Rail,SF Muni,,,,,,22_SFMTA_377_EA_d1_s1108,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ev,,MUNI___KT Ingleside Third Street,1665.6378036014967,,22_SFMTA_377,,,,Light Rail,SF Muni,,,,,,22_SFMTA_377_EV_d0_s1098,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ev,,MUNI___KT Ingleside Third Street,1665.6378036014967,,22_SFMTA_377,,,,Light Rail,SF Muni,,,,,,22_SFMTA_377_EV_d1_s1111,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,md,,MUNI___KT Ingleside Third Street,5038.219582991401,,22_SFMTA_377,,,,Light Rail,SF Muni,,,,,,22_SFMTA_377_MD_d0_s1097,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,md,,MUNI___KT Ingleside Third Street,5038.219582991401,,22_SFMTA_377,,,,Light Rail,SF Muni,,,,,,22_SFMTA_377_MD_d1_s1112,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,pm,,MUNI___KT Ingleside Third Street,6808.308314785612,,22_SFMTA_377,,,,Light Rail,SF Muni,,,,,,22_SFMTA_377_PM_d0_s1097,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,pm,,MUNI___KT Ingleside Third Street,6808.308314785612,,22_SFMTA_377,,,,Light Rail,SF Muni,,,,,,22_SFMTA_377_PM_d1_s1112,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ea,,MUNI___L Taraval,830.7052110587373,,22_SFMTA_379,,,,Light Rail,SF Muni,,,,,,22_SFMTA_379_EA_d0_s1101,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ea,,MUNI___L Taraval,830.7052110587373,,22_SFMTA_379,,,,Light Rail,SF Muni,,,,,,22_SFMTA_379_EA_d1_s1117,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ev,,MUNI___L Taraval,1968.813381363577,,22_SFMTA_379,,,,Light Rail,SF Muni,,,,,,22_SFMTA_379_EV_d0_s1101,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,ev,,MUNI___L Taraval,1968.813381363577,,22_SFMTA_379,,,,Light Rail,SF Muni,,,,,,22_SFMTA_379_EV_d1_s1117,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
,,SF Muni,Light Rail,md,,MUNI___L Taraval,4428.3383228093,,22_SFMTA_379,,,,Light Rail,SF Muni,,,,,,22_SFMTA_379_MD_d0_s1101,,Iter 5 with Updated Observed Data and Corrected Diagnostics,5-c
