station,district,route,direction,type,latitude,longitude,distlink,pemsonlink,shstReferenceId,A,B,model_link_id,A_B
404604,4,280,N,ML,37.498666,-122.316026,7.62912536279415e-05,1,31325800408e2edcebcdafb2b1779de7,1511953,1537193,1014471,1511953_1537193
404605,4,280,N,ML,37.38839,-122.156848,8.24868361496393e-05,1,24a9f3e72c803db44e60edd935410e08,2037735,2077657,2039322,2037735_2077657
404607,4,280,N,ML,37.406675,-122.189006,4.84427660776383e-05,1,4ce1dc2087b78ef8de7c5b3adf4d19fb,2073863,2067814,2082334,2073863_2067814
404608,4,280,N,ML,37.469742,-122.293185,5.13759502131906e-05,1,545bc83b73ed0efe5a2d64282bd1140d,1522101,1544291,1024645,1522101_1544291
404610,4,280,N,ML,37.319497,-121.901821,2.02540244472834e-05,1,6a22ba892a1497371ec4495c0dfb2f1b,2096824,2147977,2113450,2096824_2147977
404612,4,280,N,ML,37.363965,-122.123028,6.72972588704436e-05,1,8f273187db7f659f00d83472d5bf289f,2114209,2082717,2153012,2114209_2082717
404614,4,280,N,ML,37.35484,-122.111551,2.18917380466939e-05,1,643ae3136f6a549d48078393b53280b1,2092432,2114209,2107249,2092432_2114209
404616,4,280,N,ML,37.316685,-121.972675,0.0001356081864775,1,e05a4406b7f55f67a3664280d2340061,2125339,2113705,2239368,2125339_2113705
404621,4,280,S,ML,37.4863,-122.298483,0.0006591412486824,1,cd3b4daf41a828f759f809e95f13c51d,1543261,1501235,1060553,1543261_1501235
404622,4,280,S,ML,37.318601,-121.991261,3.16057560646866e-05,1,84781eb4154537a0e2cfd627a7ea3fd0,2115052,2034723,2141507,2115052_2034723
404623,4,280,S,ML,37.334259,-122.025949,2.23157256241964e-05,1,6dc8ba849db0978a4af1a7f1b87741a0,2099566,2021211,2117475,2099566_2021211
404625,4,280,S,ML,37.423842,-122.228473,2.68428982326021e-05,1,288ebc5482fda5b0b68e68e1228301f1,1511481,1509557,1011944,1511481_1509557
404626,4,280,S,ML,37.438083,-122.246722,1.22351978545023e-05,1,d2222735840757f194a5dda5b069813e,1534716,1511481,1062013,1534716_1511481
404628,4,280,S,ML,37.456213,-122.287919,0.0001966106199561,2,8b0e29ee9f0271d6a4c3fcd96eab1592,1533271,1502802,1040906,1533271_1502802
404629,4,280,S,ML,37.334195,-122.042605,3.20346593451337e-05,1,0312663d6cb34795fc28290888130af9,2003327,2111840,2003290,2003327_2111840
404630,4,280,S,ML,37.498586,-122.316515,0.0001944323175242,1,c11c689e57c727fa454e919dc1e85f2b,1511916,1543261,1057030,1511916_1543261
404632,4,280,S,ML,37.39415,-122.176739,0.0002712292323518,1,e91b60d1118b9e1ec8b3a991557037f0,2164329,2035575,2248705,2164329_2035575
404634,4,280,S,ML,37.36363,-122.123212,0.0001324058937845,1,ec58b39b79bd384d8ad80ee1c598b0e8,2095245,2169341,2252139,2095245_2169341
404635,4,280,S,ML,37.469579,-122.29337,7.2954331769724e-05,1,52c4effcb264994d92475031c36684cb,1501235,1533779,1024199,1501235_1533779
404637,4,280,S,ML,37.316477,-121.972768,0.0001120679697195,2,218ff7bd29a845b4867bed60ab98cac4,2034723,2020918,2036005,2034723_2020918
404639,4,280,S,ML,37.319222,-121.901713,1.16453560419751e-05,1,63daa1973bdf983c41580336eb9a8c87,2064455,2000391,2106845,2064455_2000391
404641,4,280,S,ML,37.649301,-122.452147,8.65528420813177e-06,1,e0938c17e3c5671973b77c7642923709,1534850,1537600,1066310,1534850_1537600
404643,4,280,S,ML,37.354608,-122.111568,4.22836890516991e-05,1,3b189be89e0368282ce5836cfc146f8a,2058532,2048764,2063298,2058532_2048764
404646,4,280,S,ML,37.37286,-122.144605,2.43578710783414e-05,1,9789f91da32bfd56df7493c95d68859f,2126947,2095245,2161991,2126947_2095245
404674,4,680,N,ML,37.423976,-121.883066,0.0003203861188323,3,511741d3e210e6cb55ade915774a09e4,2077223,2121504,2086733,2077223_2121504
404675,4,680,N,ML,37.441151,-121.88988,1.80378144455984e-06,1,8e9eae8c44a534cc0c55d72602f06a58,2121504,2023107,2152405,2121504_2023107
404676,4,680,N,ML,37.346993,-121.841633,5.43729993987546e-05,1,2dafec8752d362be6789bd03f10fd6cc,2046241,2025157,2048885,2046241_2025157
404677,4,680,N,ML,37.363491,-121.843226,5.10800753160455e-05,1,7a2990922290be0f0a8449dc967129c0,2108228,2109369,2130574,2108228_2109369
404678,4,680,N,ML,37.374378,-121.852417,2.74653180532228e-05,2,55453628dbc061688ade44d3d0d7bd81,2080662,2041121,2091241,2080662_2041121
404679,4,680,N,ML,37.389316,-121.868008,3.85971479495469e-05,1,5453715fe8419dda33359cfd9943d122,2079917,2162134,2090244,2079917_2162134
404680,4,680,N,ML,37.40594,-121.877673,3.23309938522233e-05,1,71172d0da84863bccebacc60fe9f98ed,2101952,2038817,2121056,2101952_2038817
404681,4,680,N,ML,37.45742,-121.897869,1.15733433531602e-05,2,70e0a84991167137d5c887ac6b5ae62c,2101814,2051806,2120842,2101814_2051806
404701,4,680,N,ML,37.674108,-121.911982,5.36084484376674e-05,1,a14a03f284dd7761e4c446461434e368,2583479,2572493,3107103,2583479_2572493
404712,4,680,S,ML,37.424121,-121.883417,0.0002517029132652,3,bea7dba8a4a871b7caf1c566bff66906,2147553,2051695,2203571,2147553_2051695
404713,4,680,S,ML,37.441282,-121.890254,4.32304418024146e-05,1,2928034d8f7cdaeb226a4485d254c25f,2041982,2147553,2044047,2041982_2147553
404714,4,680,S,ML,37.347179,-121.841806,1.65636370311327e-05,1,30948eef42a6e7b577420e6317ae411b,2048974,2066358,2052039,2048974_2066358
404715,4,680,S,ML,37.36362,-121.843587,2.18392169974609e-05,1,834275cef26f2df7e007027f9b12ebf4,2114276,2014823,2140208,2114276_2014823
404716,4,680,S,ML,37.374478,-121.85285,1.08111910649554e-06,1,e2fb6041de72083e2b30af85ee30608c,2162244,2154544,2242243,2162244_2154544
404717,4,680,S,ML,37.389418,-121.868439,9.77587186355972e-07,1,61916457ff91401dd3a2b6e2405abdc4,2090379,2062936,2104426,2090379_2062936
404718,4,680,S,ML,37.406091,-121.877979,9.72860573492183e-06,1,363b3759e59db5d46c9c73024df38f42,2054123,2046051,2058099,2054123_2046051
404719,4,680,S,ML,37.457529,-121.89831,4.22259548600252e-05,2,2e359258cbd7a4c2a34854bd2e90802c,2046727,2009122,2049448,2046727_2009122
404725,4,680,S,ML,37.703269,-121.923844,5.11281130181153e-06,1,e985e1cccf749cda9a39d30ebb726661,2557302,2577503,3155210,2557302_2577503
404734,4,680,S,ML,37.674231,-121.912422,7.39788252092442e-05,1,7e1809b73138db7811113ab8f39bbbb0,2569549,2500891,3083650,2569549_2500891
404749,4,880,N,ML,37.475846,-121.932337,3.41909660112499e-05,3,fc4164e1c3843c0e09fe19596569adf8,2608073,2521404,3167386,2608073_2521404
404752,4,880,N,ML,37.487832,-121.942019,3.11599604095424e-05,1,0967cc37d084df1dcf9d72700731df9f,2506263,2517054,3006224,2506263_2517054
404758,4,880,S,ML,37.475758,-121.932571,4.00455871329205e-05,1,6f385aad48606ab52e0842164b1e88ff,2563041,2531420,3073865,2563041_2531420
405030,4,580,W,ML,37.90599,-122.31874,3.00466732389278e-05,2,6489493cdcf40270caf17ae495891545,3043657,3020979,4050125,3043657_3020979
405248,4,101,N,OR,38.081799,-122.547922,0.000170173988677,1,d856cb1fb3aa16e30375454484b5ecb3,5019691,5010372,8028601,5019691_5010372
405569,4,87,N,OR,37.303573,-121.877981,0.0010011459995906,1,b1ca247b60a24e4678b3cb20b9f09825,2141316,2106310,2189891,2141316_2106310
405580,4,4,E,ML,38.007657,-122.0321,0.0001969469099466,2,cea61e758d195448ef5b200a0d3933c0,3044627,3000068,4102565,3044627_3000068
405585,4,4,W,ML,38.00796,-122.032413,0.0002399970942024,2,f5624931f8859cb43a89b7f35ca36f7e,3075188,3000064,4121834,3075188_3000064
406201,4,880,S,ML,37.487695,-121.942198,4.50345428410613e-06,1,7f509113f397e13a9b50b816586ca16a,2570110,2518425,3084513,2570110_2518425
400053,4,680,S,ML,37.862379,-122.034414,0.000201447327529,2,b5478787efcb588946ca14a6945e0d2f,3066914,3009569,4089977,3066914_3009569
400095,4,80,W,ML,37.900816,-122.310886,0.0001035299515695,3,a175cd5ce61d46642eaee69171c8b4f4,3009659,3063041,4080191,3009659_3063041
400107,4,101,N,ML,37.550467,-122.293264,1.54168855549399e-05,2,428160dff20b9cc2022e40e343880ff1,1518005,1528938,1019418,1518005_1528938
400113,4,80,W,ML,37.932553,-122.326013,3.25107290282099e-05,1,613afe87ee6b14b7235fcecbd1c4ae2a,3042458,3052344,4048465,3042458_3052344
400134,4,880,S,ML,37.731787,-122.188781,3.27898320686612e-06,1,266694ee2ab93093139026ef2d85ce48,2524595,2585305,3025549,2524595_2585305
400211,4,680,N,ML,37.889123,-122.057695,0.0001222230976644,1,bcd1613106f9c7b3440f05840afd4225,3061721,3013714,4093735,3061721_3013714
400275,4,880,N,ML,37.667821,-122.108348,5.18468868493961e-05,1,729cf6dceeef499dbc645530ed645ac6,2564530,2581015,3076045,2564530_2581015
400372,4,101,S,ML,37.38482,-121.974251,4.26926962776618e-05,1,57baa2ee8a70e757b59e9f8819641042,2082683,2150870,2093904,2082683_2150870
400376,4,680,N,ML,37.496503,-121.924073,1.72527529593846e-05,1,0bf70753e1f750b9705b5595eabb5bbb,2507994,2532148,3007963,2507994_2532148
400444,4,85,N,ML,37.25025,-121.835557,5.94758479849974e-06,1,959d67f15ff9257737554d5fdf846f1f,2125843,2109706,2160011,2125843_2109706
400462,4,680,S,ML,38.181993,-122.133971,3.85833235904041e-05,1,700ef560513e3d4ffa2c3e337db74af6,3522437,3537953,5026875,3522437_3537953
400474,4,101,N,ML,37.256295,-121.794639,1.31988710624874e-05,1,1cb35ce1fb3899da4a43a9a265f68630,2029875,2149883,2030735,2029875_2149883
400503,4,101,N,ML,37.645076,-122.406148,6.01944967994809e-05,1,92000c9c590dd5f1efcd3d775660f516,1534543,1544772,1043019,1534543_1544772
400685,4,880,N,ML,37.654859,-122.100333,8.45666885975208e-05,1,33536741d4e31541e3e29086a96e7813,2532210,2524651,3034163,2532210_2524651
400717,4,85,S,ML,37.250424,-121.912467,2.79468821280267e-05,1,74534a2e3ea7714a2a350f2f8f75458a,2104247,2011169,2124446,2104247_2011169
400740,4,880,S,ML,37.738012,-122.19424,2.30630249815305e-06,2,a0ec1e78aa9fb9d98fef8c0aea1c2426,2540938,2588911,3106857,2540938_2588911
400784,4,101,S,ML,37.618053,-122.399121,8.26680041833704e-07,3,7e91a2b6cf0d8ff5dff59554fd59ca68,1531072,1545986,1037230,1531072_1545986
400787,4,101,S,ML,37.587138,-122.352354,1.77980568529563e-05,1,dfd26b2508d008ad867b43ce2eae005f,1545450,1512814,1066084,1545450_1512814
400793,4,880,S,ML,37.737894,-122.194137,2.11698741338432e-06,2,b11805661bb7a00b4334188d9d4f7186,2588911,2536150,3117575,2588911_2536150
400798,4,101,S,ML,37.590538,-122.36213,5.3620411676247e-05,2,78430402f0e1d13185c6afffd6adae54,1529850,1545450,1035454,1529850_1545450
400910,4,101,S,ML,37.290532,-121.80987,4.02737848104804e-05,2,46044e9104ed6a58e6bb035ae60deb9b,2068084,2119628,2075027,2068084_2119628
401190,4,980,E,ML,37.800128,-122.278344,0.0015496588017025,1,667baafe2a7f430af1ff09e4a18a52fa,2522676,2585203,3068185,2522676_2585203
401238,4,80,E,ML,38.013844,-122.270359,2.25455292451048e-05,2,4672a47d8d03d400e57cf507dba04e0d,3032028,3065509,4034918,3032028_3065509
401267,4,80,W,ML,37.977141,-122.318156,6.57009181316676e-05,2,c50f51079662b3b7e540777531e13e59,3057461,3031521,4097831,3057461_3031521
401280,4,680,S,ML,37.940763,-122.060176,2.31698993500855e-05,1,e709d0778c016ab450cb6ebcdb5bd44c,3077330,3017804,4114612,3077330_3017804
401582,4,680,N,ML,37.704648,-121.924471,3.59503700324751e-05,1,9ff710a747582f771cefca96a09745fd,2583003,2533806,3106229,2583003_2533806
401620,4,101,N,ML,37.602493,-122.380088,3.8193251519265e-06,1,d8adb330554f50c4953e071953b8e43e,1543604,1522745,1064004,1543604_1522745
401621,4,880,S,ML,37.713988,-122.171625,5.29949551181544e-06,1,22b50751b66dc75cb3a59e0c7599c17c,2522257,2536296,3022967,2522257_2536296
401645,4,80,W,ML,37.962454,-122.328958,3.71116062734567e-05,2,8aa3a1d82cd8e2fc781c5e8eee7fc5a6,3036458,3021213,4068896,3036458_3021213
401661,4,101,S,ML,37.200086,-121.707386,2.95746268491857e-05,2,a6c0459ea9e299d51d113325bf419eee,2135620,2041107,2178222,2135620_2041107
401706,4,37,E,ML,38.121597,-122.27723,6.40664629846909e-05,1,1ce4068853386bb3cb949e1e6044844a,3506828,3528512,5006926,3506828_3528512
401710,4,880,S,ML,37.779393,-122.238114,0.0001026974529355,1,e7e01a7fcb3b2ef5c3d6f9560f455ba7,2539102,2573881,3154070,2539102_2573881
401827,4,4,W,ML,38.019112,-121.897287,0.0003218510692804,2,bb17d7ec990e235f2038d73d1bedb2b5,3068686,3077139,4092854,3068686_3077139
401882,4,101,N,ML,37.513359,-122.255314,1.38776097159086e-05,1,62306d1576c45f72f36645973f1c69c9,1525223,1539372,1028831,1525223_1539372
401914,4,101,N,ML,37.545233,-122.288409,2.98152032875376e-05,1,26cdf97d8c9d40f22fe9348887dd47a2,1511000,1544295,1011421,1511000_1544295
402018,4,580,W,ML,37.701839,-121.907813,5.37957739405198e-05,1,65af4d7f984466b88ecdf15f08301963,2535836,2538804,3067636,2535836_2538804
402174,4,80,E,ML,38.089554,-122.23111,3.44173059081664e-06,1,45d072f2750f65709e86dbe2226ff5e2,3515393,3530786,5016755,3515393_3530786
402175,4,80,W,ML,38.092543,-122.230332,1.32657408348162e-05,1,9f3d2933a5498119e79035a2045c29cf,3518970,3537987,5038233,3518970_3537987
402176,4,80,W,ML,38.100129,-122.22987,9.40671003283901e-06,1,8682d40cb13ca73e81eac67540f253c1,3526593,3533168,5032373,3526593_3533168
402177,4,80,E,ML,38.101524,-122.229661,1.65696483652208e-05,1,76ce83ffd4a5126855f8352838e298e6,3523321,3511567,5028514,3523321_3511567
402178,4,80,E,ML,38.124741,-122.229096,4.6990144300357e-05,2,11c7937c638e9e8eb7422a3691f6da4d,3504255,3538046,5004245,3504255_3538046
402179,4,80,W,ML,38.147197,-122.216839,3.41882367785541e-06,1,981e13a28aea8a7af98ff68902998c8a,3529039,3529846,5036491,3529039_3529846
402199,4,24,E,ML,37.848634,-122.226259,0.0005144584056579,2,95259faa891c908744288e432e62f67f,2541728,2571306,3099095,2541728_2571306
402200,4,24,W,ML,37.849093,-122.231287,6.2791005695907e-05,1,da8b27ff236c5eead7a53432d96cc01e,2532767,2591491,3145251,2532767_2591491
402205,4,4,E,ML,38.011363,-122.010103,6.60167177979465e-05,1,1ca234d5c9234b2ea52c330721a48c48,3013888,3023480,4014130,3013888_3023480
402210,4,4,E,ML,37.990229,-122.14066,0.001987864450674,1,16326d8565acd9cd67c518b5a0e5680d,3010956,3017086,4011024,3010956_3017086
402212,4,4,E,ML,37.996058,-122.145123,7.26486698561495e-05,1,16326d8565acd9cd67c518b5a0e5680d,3010956,3017086,4011024,3010956_3017086
402213,4,4,W,ML,38.001667,-122.15007,0.0003107493352757,3,4cc9cc71e3cd8c37ee3c51c5d999afaa,3034550,3072328,4038075,3034550_3072328
402214,4,4,E,ML,38.001501,-122.150243,0.0002677957580568,2,16326d8565acd9cd67c518b5a0e5680d,3010956,3017086,4011024,3010956_3017086
402215,4,4,W,ML,38.013563,-122.257611,0.000137441727085,1,fca3eb42653fa05a2a00b032a46613db,3080619,3057906,4125413,3080619_3057906
402216,4,4,E,ML,38.013495,-122.257598,6.84228323165589e-06,2,fca3eb42653fa05a2a00b032a46613db,3080619,3057906,4125413,3080619_3057906
402219,4,580,W,ML,37.701445,-121.858426,7.01397515821027e-06,1,1b2bf95984c74f449d9bab97e1d3f889,2517649,2596621,3018022,2517649_2596621
402222,4,580,E,ML,37.69819,-121.946552,6.89087495683394e-06,3,f1d832f83d43d2d109b09a7e2acd2f43,2606087,2562266,3160653,2606087_2562266
402224,4,580,E,ML,37.701845,-122.033225,0.0002977878147057,2,938c68a310a82732237c1a7bb9940812,2578355,2589017,3098054,2578355_2589017
402235,4,80,E,ML,38.16352,-122.208162,0.001113412037671,2,1380c304aa105648dae50d40bab1a18f,3504670,4007743,6001281,3504670_4007743
402236,4,80,W,ML,38.078015,-122.232776,1.16936369762024e-05,1,1705b8fb2ec23314f3c014894e389cba,3505473,3521841,5005494,3505473_3521841
402237,4,80,E,ML,38.077731,-122.232459,9.05482886675695e-06,1,b4ed427ec8cf7bdafa88e6bc1e9a10fc,3509634,3514071,5043522,3509634_3514071
402272,4,80,E,ML,38.512372,-121.777898,6.04921009524115e-05,1,6bd89945c4b577d05f16104c2ceca84c,3522280,3535087,5025866,3522280_3535087
402290,4,880,N,ML,37.436753,-121.919191,0.0001011957528112,1,c9d176add6a59266b9833def079a50fc,2152590,2148427,2215453,2152590_2148427
402291,4,880,S,ML,37.438079,-121.919899,7.16307849372498e-06,1,d56ad7be92599eb99d6c603318130f54,2157285,2157010,2227797,2157285_2157010
402292,4,880,N,ML,37.445371,-121.920853,0.0001729825367992,1,c09d1be7fe16a1b4c6dd2297a0b595aa,2148427,2099397,2205653,2148427_2099397
402301,4,101,S,ML,36.96584,-121.552382,0.0104960723685072,4,3e329ee4e3dd5d333bb5c44cb0fc525a,2013607,2004338,2066528,2013607_2004338
402304,4,101,N,ML,36.984938,-121.558525,5.85200241659177e-05,1,b582581751686d360ee3f0c98aa52a64,2080989,2160390,2193782,2080989_2160390
402305,4,101,S,ML,36.984627,-121.558929,0.0001706505598012,2,ba2dc34ea5b7887a337a1e364cf62cec,2145428,2141813,2198722,2145428_2141813
402307,4,101,N,ML,37.022044,-121.566252,6.82644511216643e-06,2,66cea3da3ddde5a0964bfd3fbc3d3d99,2094323,2071335,2109904,2094323_2071335
402314,4,101,N,ML,37.044741,-121.578022,1.24158159532835e-06,2,ba6d8e7b3ccc7099c4372405ccbddc53,2145537,2005135,2198990,2145537_2005135
402315,4,101,N,ML,37.057088,-121.583363,2.27851430620393e-05,3,f9049edc8a05bacc4d1ade237a817c38,2005135,2001872,2265920,2005135_2001872
402317,4,101,N,ML,37.061205,-121.585143,2.21819564158765e-05,3,f9049edc8a05bacc4d1ade237a817c38,2005135,2001872,2265920,2005135_2001872
402319,4,101,N,ML,37.077468,-121.592927,3.28889895226973e-07,2,3a5a45b487f729f86852a49ca600fac2,2057885,2037025,2062534,2057885_2037025
402320,4,101,S,ML,37.076027,-121.592589,4.71179124355373e-05,2,41ddb3e5c0eb6577a08fe63c050ad775,2064436,2006387,2070469,2064436_2006387
402326,4,101,S,ML,37.102447,-121.609149,0.0005859773095166,2,1ba240dea90eccceaca1bf7bce83db12,2028823,2134399,2029581,2028823_2134399
402327,4,101,N,ML,37.103108,-121.60944,0.0004280520068382,2,712f0b89c52f1e7f48ec48c7a6fe4c40,2102014,2041076,2121147,2102014_2041076
402328,4,101,N,ML,37.112261,-121.621044,0.00015899249713,1,712f0b89c52f1e7f48ec48c7a6fe4c40,2102014,2041076,2121147,2102014_2041076
402329,4,101,S,ML,37.112135,-121.621406,0.0001908521755196,1,1ba240dea90eccceaca1bf7bce83db12,2028823,2134399,2029581,2028823_2134399
402330,4,101,N,ML,37.117801,-121.625248,1.11721834618269e-05,2,283ab4d618b9eac71c63ea4f1bf3498c,2041076,2062486,2043041,2041076_2062486
402331,4,101,S,ML,37.117426,-121.625465,3.9239305856916e-05,1,1d2eadf95dd49c7932dbaf41a5403591,2030376,2028823,2031285,2030376_2028823
402332,4,101,N,ML,37.121068,-121.627184,3.86230435554288e-07,2,3faa9ee7e4366a11a986e4dbcef297d0,2062486,2125226,2068079,2062486_2125226
402371,4,101,S,ML,37.396611,-122.017518,7.34479390583744e-06,1,1d1f83a0ab51cea067a5606b893a3080,2030313,2074342,2031217,2030313_2074342
402372,4,101,N,ML,37.40547,-122.055924,3.31006713931215e-05,1,60aeb0ee12bbb0dcf5099af4a5bddfb3,2089685,2114658,2103467,2089685_2114658
402415,4,580,W,ML,37.701397,-121.851884,1.53576889803981e-06,2,23115b131b370bdf2783ff8939b2e76f,2522502,2517649,3023228,2522502_2517649
402421,4,580,W,ML,37.721487,-121.676275,0.0034227368751279,3,60fa59fc43dd0929626944e13d600b35,2556460,2546667,3064485,2556460_2546667
402439,4,580,E,ML,37.700891,-121.823407,1.17816953239415e-05,1,b4e09eb18c43aee9f5d9ce4aea9914ea,2590205,2562260,3120154,2590205_2562260
402446,4,580,E,ML,37.69817,-121.954965,0.0001311567004291,3,f1d832f83d43d2d109b09a7e2acd2f43,2606087,2562266,3160653,2606087_2562266
402447,4,580,W,ML,37.697754,-121.963582,0.0007068524619573,1,55bdfbf9ca7368dcd2ab54037cfe825a,2550848,2528932,3057003,2550848_2528932
402450,4,580,E,ML,37.699898,-121.988806,0.002059087540208,2,f1d832f83d43d2d109b09a7e2acd2f43,2606087,2562266,3160653,2606087_2562266
402451,4,580,W,ML,37.701593,-121.992068,0.0002221942008219,1,55bdfbf9ca7368dcd2ab54037cfe825a,2550848,2528932,3057003,2550848_2528932
402453,4,580,W,ML,37.703462,-122.008093,0.0001434394336536,2,55bdfbf9ca7368dcd2ab54037cfe825a,2550848,2528932,3057003,2550848_2528932
402456,4,580,W,ML,37.70111,-122.022997,1.57456024346506e-05,2,2db0dbd7bb3cc49582788ad272acce38,2528932,2554124,3030405,2528932_2554124
402476,4,24,E,ML,37.891579,-122.13026,0.0008010801285883,3,1686da9a34d42ffc0de5bb4a9cc1d7d1,3011100,3014587,4011176,3011100_3014587
402478,4,24,E,ML,37.854192,-122.219947,5.13900131128969e-06,1,d8067012f5cc80892e0eeea198d1c536,2515635,2598871,3143504,2515635_2598871
402479,4,24,E,ML,37.849522,-122.241018,0.0002935908134858,1,46bbc2afa597424ca001e5b30ad854c6,2543040,2607096,3047090,2543040_2607096
402481,4,24,W,ML,37.849812,-122.237592,7.56557906562411e-05,1,b8ebc4cfbe7a7d55cca4ffcee957e3d3,2591491,2516064,3122837,2591491_2516064
402483,4,4,W,ML,37.991919,-121.75915,0.0004981046833287,1,15da3361ea4c580721a32d4827ca0216,3010790,3039616,4010852,3010790_3039616
402484,4,4,W,ML,37.992632,-121.767573,0.0002098722970626,2,59ad27182ed916ac707f8c5ce2172241,3039616,3066545,4044614,3039616_3066545
402488,4,4,W,ML,37.996126,-121.784257,4.33634996298531e-06,1,e3efe0a1aa45db84f0b6589e50532d57,3066545,3064540,4113044,3066545_3064540
402489,4,4,E,ML,37.995876,-121.784305,3.69728764513553e-05,1,55ec11b6b5dd32df0cef2740caf0c690,3038120,3080464,4042653,3038120_3080464
402504,4,4,W,ML,38.021936,-121.959626,2.44399741496202e-05,2,7e580712bb9e6b098c8acc02470f06b6,3052246,3031483,4062826,3052246_3031483
402506,4,4,W,ML,37.992452,-122.076398,3.27657658682399e-05,2,a9e971dd8f09cf947966d79487ac672e,3013751,3073381,4084460,3013751_3073381
402508,4,4,E,ML,37.990832,-122.098115,7.39416194531681e-05,2,05d6c8bc2092fab1632e87c71727762b,3002050,3006458,4002920,3002050_3006458
402511,4,4,W,ML,37.996626,-122.113655,0.000569015266317,2,116c634c2b0e30ec592076386d2526e8,3008666,3049111,4008657,3008666_3049111
