station,district,route,direction,type,year_of_coordinates,latitude,longitude,shstReferenceId,model_link_id,A,B,station_unique_lat_long_pairs,station_distance_moved_ft
409101,4,80,E,OR,2015,38.104837,-122.229601,154cd7c491b70385a3b22dc30d5565e0,5005101,3505090,3522941,1,0.0
409102,4,80,E,FR,2015,38.104549,-122.229604,e8d36d2581c6140d1921893b8cfa70a8,5055986,3502820,3505090,1,0.0
409107,4,80,W,ML,2015,38.104864,-122.229808,fce3920dd1fcb6401f278588b957a1b6,5060896,3503262,3538691,1,0.0
409108,4,80,W,OR,2015,38.104577,-122.229811,ea95d8caf677767eb941d6b7c896894b,5056386,3513031,3538691,1,0.0
409109,4,80,W,FR,2015,38.105007,-122.229807,0d6e2a99ec02f2273778125e52018f12,5003230,3503262,3513031,1,0.0
409131,4,87,N,FR,2015,37.273606,-121.862634,f709e6b77069ccae63277f1fe7dc2476,2263716,2012193,2077603,2,82.68964375886598
409137,4,87,S,OR,2015,37.272879,-121.862788,1adadfbb3696919e9b3d5f3c87548262,2028764,2028056,2077856,2,105.05356584198105
409203,4,101,S,OR,2017,37.003704,-121.556844,fb7ed116d80e93a82fc51ec012e6e68b,2268598,2122030,2168999,1,0.0
409204,4,101,S,FR,2015,37.003704,-121.556844,fb7ed116d80e93a82fc51ec012e6e68b,2268598,2122030,2168999,2,736.4927838428282
409226,4,80,E,FR,2017,38.121976,-122.230116,52d1bf7cb15210cda051f747f35bf9fc,5019873,3503280,3536729,1,0.0
409231,4,80,W,OR,2017,38.121733,-122.230378,041a270ee39c79b73f74a63fac3b6dbc,5000972,3500998,3524667,1,0.0
409232,4,80,W,ML,2017,38.316871,-122.031008,20e6ff98646f6f090054612b293b0506,5007842,3507676,3527290,1,0.0
409462,4,101,S,ML,2017,37.063864,-121.586715,05e9efa928325174af725f4ecb1bff40,2006336,2006387,2132927,1,0.0
409478,4,12,E,ML,2017,38.208414,-122.186859,d113a73872947ff8d792ed8b036bbb12,5050304,3535697,3528228,1,0.0
409479,4,12,E,ML,2017,38.207555,-122.182448,924f4ed02ba8e19fbdd03ed837173865,5035093,3528228,3522575,1,0.0
409480,4,12,E,ML,2017,38.206534,-122.178479,924f4ed02ba8e19fbdd03ed837173865,5035093,3528228,3522575,1,0.0
409481,4,12,E,ML,2017,38.207685,-122.166415,003a921cd366f424ba0d42e1635f85c2,5000055,3500058,3505209,1,0.0
409482,4,12,W,ML,2017,38.208414,-122.186859,d113a73872947ff8d792ed8b036bbb12,5050304,3535697,3528228,1,0.0
409483,4,12,W,ML,2017,38.207555,-122.182448,924f4ed02ba8e19fbdd03ed837173865,5035093,3528228,3522575,1,0.0
409484,4,12,W,ML,2017,38.206534,-122.178479,924f4ed02ba8e19fbdd03ed837173865,5035093,3528228,3522575,1,0.0
409485,4,12,W,ML,2017,38.207685,-122.166415,003a921cd366f424ba0d42e1635f85c2,5000055,3500058,3505209,1,0.0
409524,4,87,N,ML,2017,37.348448,-121.907247,75e6c8475f2c5cdb4b5a00a50ab67be0,2126016,2105282,2122828,1,0.0
409525,4,87,N,ML,2017,37.362566,-121.917493,eea5289d3bb7fecdbeadd95cf40aba4a,2254557,2166118,2145214,1,0.0
409528,4,87,S,ML,2017,37.362467,-121.917418,3a25288a330a4cee5b82c2e1124ea7ad,2062332,2057726,2166299,1,0.0
409569,4,80,E,FR,2017,37.900874,-122.310725,046edf47345035b4d1647c7fb0e299cc,4002210,3002249,3005092,1,0.0
409582,4,80,W,OR,2017,37.900816,-122.310886,068ba3ff7f6b22413c288135b2595bfe,4003280,3003344,3063041,1,0.0
409584,4,80,W,ML,2017,37.900816,-122.310886,a175cd5ce61d46642eaee69171c8b4f4,4080191,3009659,3063041,1,0.0
409614,4,92,E,ML,2017,37.555537,-122.286977,9e76807ca0d3e911bef792d151a47c0b,1046762,1536656,1542431,2,211.64465217699527
409635,4,92,W,ML,2017,37.555714,-122.287089,bbb2b890bedb6c90c9ee1003bfd7bfe8,1055408,1541033,1528650,2,262.60078314520723
409663,4,101,N,ML,2017,38.320931,-122.713567,56878d6d43f2b34f1777e062eba2d59b,7023266,4520836,4501539,1,0.0
409664,4,101,N,ML,2017,38.329145,-122.712636,0525f0f79ea98182a1242ff6ba9a6145,7001524,4501539,4533384,1,0.0
409665,4,101,N,FR,2017,38.327433,-122.712615,2024a67fb3f797da01e4e5b05a5b158c,7008706,4501539,4519715,1,0.0
409666,4,101,N,ML,2017,38.333026,-122.712669,0525f0f79ea98182a1242ff6ba9a6145,7001524,4501539,4533384,1,0.0
409667,4,101,N,OR,2017,38.333026,-122.712669,a3a25a8f1ce06d70f2f46660091c4291,7043659,4533938,4533384,1,0.0
409668,4,101,N,ML,2017,38.495094,-122.75456,08d061f6cdcd4f02607399c66e91b5af,7002480,4502505,4537796,1,0.0
409669,4,101,N,OR,2017,38.495192,-122.754697,8415aee62d66a0a974c5d3211bfd0f9b,7035213,4523045,4538660,1,0.0
409671,4,101,N,ML,2017,38.476952,-122.731947,dd490622072650cf2837d36b126b4362,7059272,4540718,4515159,1,0.0
409672,4,101,N,OR,2017,38.476952,-122.731947,417783cee7f2d807d1dba834cf04d82d,7017527,4516251,4515159,1,0.0
409673,4,101,N,ML,2017,38.48076,-122.734495,3c708bb767fa4d22216ac0f365f5745d,7016245,4515159,4502505,1,0.0
409674,4,101,N,ML,2017,38.461174,-122.726224,55f79771137d1aa6cdd9e532c681eda9,7023101,4504676,4522865,1,0.0
409675,4,101,N,OR,2017,38.461174,-122.726224,98a3d29665bf84ab5ea09745801291a0,7040681,4528814,4522865,1,0.0
409676,4,101,N,OR,2017,37.544883,-122.288087,3e43d299bd7a3aaf5ff24ec9387f5ca4,1018188,1516957,1544295,1,0.0
409678,4,101,N,ML,2017,38.524825,-122.789007,40a60cab69bc96e17c0b7575cdb91fc4,7017290,4516054,4508397,1,0.0
409679,4,101,N,OR,2017,38.524825,-122.789007,a3c0de5256c07b60522ff9b4dd8eb260,7043698,4533953,4508397,1,0.0
409681,4,101,N,ML,2017,38.526361,-122.790432,1fc9a9484a076186c69aab073830b43c,7008612,4508397,4529300,1,0.0
409682,4,101,N,OR,2017,38.526361,-122.790432,a3c0de5256c07b60522ff9b4dd8eb260,7043698,4533953,4508397,1,0.0
409683,4,101,N,ML,2017,38.49694,-122.757163,c12f3429128c6bf4d9b25ab5d706f1cb,7051693,4537796,4517107,1,0.0
409684,4,101,N,OR,2017,38.49694,-122.757163,8f3793f6f2b945335eef6cc69dae3611,7038146,4530847,4508709,1,0.0
409711,4,101,S,FR,2017,38.481837,-122.736215,1b7875210d6b598711dc10749bd06b66,7007472,4507340,4532129,1,0.0
409712,4,101,S,ML,2017,38.319929,-122.714062,a40b3f7d91bf0d1b4ef6592745f170d6,7043783,4534007,4529920,1,0.0
409715,4,101,S,ML,2017,38.329265,-122.712886,5cd74c20d60472d98f878634b1a05cf9,7024943,4522098,4534007,1,0.0
409716,4,101,S,OR,2017,38.329265,-122.712886,e45283d2d49c1beac930dc9a9ca367f4,7061174,4541342,4534007,1,0.0
409717,4,101,S,ML,2017,38.333167,-122.712929,5cd74c20d60472d98f878634b1a05cf9,7024943,4522098,4534007,1,0.0
409718,4,101,S,FR,2017,38.334034,-122.71294,cf5baecf236af787b88d306f8435f7b2,7055465,4522098,4511199,1,0.0
409719,4,101,S,OR,2017,38.480723,-122.734758,97c856bfd0c42c908840c319f994bad2,7040440,4532129,4500414,1,0.0
409720,4,101,S,ML,2017,38.469339,-122.728964,2854a17aa2cd305be59fc19ea17c71da,7010860,4510469,4534748,1,0.0
409721,4,101,S,OR,2017,38.469339,-122.728964,0ef356bdf5e59c47eeb1123362e9967d,7004130,4504139,4534748,1,0.0
409722,4,101,S,ML,2017,38.47582,-122.731691,0167c71940194a800e0c35023a9933c6,7000410,4500414,4510469,1,0.0
409723,4,101,S,OR,2017,38.47582,-122.731691,ef381fd594466e6b0fdefdb7a46bd4a7,7064084,4538187,4510469,1,0.0
409724,4,101,S,ML,2017,38.480723,-122.734758,8d2a58b477add8ba4fcaeb3ca8debb92,7037591,4507340,4500414,1,0.0
409725,4,101,S,ML,2017,38.49744,-122.758174,eed8dc702357100baf61bf25b451a7cb,7063985,4500910,4508709,1,0.0
409726,4,101,S,OR,2017,38.497147,-122.757763,8f3793f6f2b945335eef6cc69dae3611,7038146,4530847,4508709,1,0.0
409728,4,101,S,ML,2017,38.525435,-122.789848,2120e376fa371d6ea5c92fa111772690,7008980,4508743,4502137,1,0.0
409729,4,101,S,OR,2017,38.525435,-122.789848,a3c0de5256c07b60522ff9b4dd8eb260,7043698,4533953,4508397,1,0.0
409730,4,101,S,ML,2017,38.526731,-122.79106,5818854133cfdff4c2cce1ea91dc10d2,7023680,4521153,4508743,1,0.0
409731,4,101,S,OR,2017,38.526731,-122.79106,6ce890b6ecff3961840f6124edba6d36,7029123,4514288,4508743,1,0.0
409733,4,101,S,ML,2017,38.49579,-122.755832,2102b187eea98e6608ffb03f764588da,7008946,4508709,4531210,1,0.0
409734,4,101,S,OR,2017,38.49579,-122.755832,c953bda609f95869c9613b2e1c02ab19,7053791,4538660,4537796,1,0.0
409785,4,80,W,OR,2017,37.965473,-122.323829,71f1a198385f1673c887e9fe10aa2fab,4056680,3044233,3088539,2,1840.978081910975
409786,4,80,W,ML,2016,37.962454,-122.328958,8aa3a1d82cd8e2fc781c5e8eee7fc5a6,4068896,3036458,3021213,1,0.0
409856,4,101,N,ML,2017,37.071597,-121.58977,3a5a45b487f729f86852a49ca600fac2,2062534,2057885,2037025,1,0.0
409857,4,101,N,OR,2017,37.075742,-121.591969,b9daca252f2e85eda73c32c02f69e03f,2198392,2145272,2037025,1,0.0
409858,4,101,N,ML,2017,36.97321,-121.554325,3f6969f5f94c109500a7ee0ce80f1212,2067831,2062292,2080989,1,0.0
409865,4,101,N,ML,2017,36.985369,-121.558479,b582581751686d360ee3f0c98aa52a64,2193782,2080989,2160390,1,0.0
409866,4,101,N,OR,2016,36.985655,-121.558429,750c3ef60ec05061c3e95ee712ee5b4c,2125122,2104688,2160390,1,0.0
409867,4,101,N,FR,2017,36.984072,-121.558483,55b114d45a905c34109e2fc6b58f55b2,2091665,2080989,2045545,1,0.0
409868,4,101,N,ML,2017,36.91937,-121.547493,0c2722f61be561141951517eddc3645d,2013061,2192703,2068896,1,0.0
409870,4,101,N,ML,2017,36.945044,-121.552717,3cafc8dee40acbcb19443e9d6f08753e,2064980,2056089,2078485,1,0.0
409871,4,101,N,OR,2017,37.089952,-121.599842,5f7df8a19c4ce505ee5f3b3ffad9b370,2102227,2088795,2102014,1,0.0
409872,4,101,N,ML,2017,37.052834,-121.581531,ba6d8e7b3ccc7099c4372405ccbddc53,2198990,2145537,2005135,1,0.0
409873,4,101,N,ML,2017,37.040108,-121.575953,ba6d8e7b3ccc7099c4372405ccbddc53,2198990,2145537,2005135,1,0.0
409877,4,101,N,ML,2017,37.107061,-121.614493,712f0b89c52f1e7f48ec48c7a6fe4c40,2121147,2102014,2041076,1,0.0
409878,4,101,N,ML,2017,37.021778,-121.566106,66cea3da3ddde5a0964bfd3fbc3d3d99,2109904,2094323,2071335,1,0.0
409879,4,101,N,OR,2017,37.021645,-121.566033,c9e1cf7a513b6bd93083bab05c600df0,2215525,2100019,2071335,1,0.0
409880,4,101,N,ML,2017,37.097388,-121.60395,712f0b89c52f1e7f48ec48c7a6fe4c40,2121147,2102014,2041076,1,0.0
409881,4,101,N,ML,2017,37.025098,-121.5679,49e6fda6c31543d07a6faa93a021fbc1,2079144,2071335,2145537,1,0.0
409882,4,101,N,OR,2017,37.024833,-121.567757,8e85e0b691429811891c504cbb92b2de,2152307,2121440,2145537,1,0.0
409883,4,101,N,OR,2017,37.133244,-121.634348,05d2ec59a15c65289e6bc8fbde5bcdda,2006239,2006289,2158608,1,0.0
409884,4,101,N,ML,2017,37.00378,-121.556453,81aa66d260c99c55ce1ddae168b35629,2138532,2044564,2128759,1,0.0
409885,4,101,N,OR,2017,37.130741,-121.632879,198d4a8a03056b68d1b9f1c43d5f90c9,2027405,2026784,2170590,1,0.0
409886,4,101,N,OR,2017,37.00378,-121.556453,f8e3a616c7cd46174aba2e8a62291751,2265781,2079396,2128759,1,0.0
409888,4,101,N,FR,2017,37.543361,-122.286685,9568be6f8c7989d942eb3aa09432769e,1043978,1535081,1544336,1,0.0
409889,4,101,N,ML,2017,37.001927,-121.555986,81aa66d260c99c55ce1ddae168b35629,2138532,2044564,2128759,1,0.0
409890,4,101,N,OR,2017,37.002361,-121.556049,f8e3a616c7cd46174aba2e8a62291751,2265781,2079396,2128759,1,0.0
409891,4,101,N,FR,2017,37.001637,-121.555946,2bf300d912260c9b896b061885e04b85,2046990,2044564,2101683,1,0.0
409892,4,101,N,ML,2017,37.015136,-121.562462,53d493060d1838defbed6aaa084a726b,2089706,2079493,2094323,1,0.0
409893,4,101,N,ML,2017,36.961649,-121.551023,64edea989e4dd2128c2a319006dffa6b,2107980,2078485,2070503,1,0.0
409918,4,101,S,ML,2017,37.075762,-121.592442,41ddb3e5c0eb6577a08fe63c050ad775,2070469,2064436,2006387,1,0.0
409919,4,101,S,ML,2017,36.973161,-121.554545,40fc4c07fc7b4a2f1e17e2b6b8d27ab4,2069511,2063671,2013607,1,0.0
409924,4,101,S,ML,2017,37.040052,-121.576318,83c6f90cd97fd608383fdbb679eff19a,2140757,2114612,2108471,1,0.0
409928,4,101,S,ML,2017,36.944941,-121.552937,484fcb5d18209dd76440a68cec8cfc8c,2077488,2070036,2042194,1,0.0
409929,4,101,S,ML,2017,37.090097,-121.60032,fbe545603ae6d25fb5316c333456d3b0,2269039,2134399,2064436,1,0.0
409930,4,101,S,FR,2017,37.090229,-121.600393,a48d398a49c6993a009c1ded592ef7bd,2175879,2134399,2009654,1,0.0
409931,4,101,S,ML,2017,37.052776,-121.581885,a1cac3829d0fd6600c759f6e895c9300,2172963,2132927,2114612,1,0.0
409933,4,101,S,ML,2017,36.961639,-121.551221,03feb16ac644b3d618c633e9996a79c9,2004295,2004338,2119741,1,0.0
409935,4,101,S,ML,2017,36.985208,-121.558865,ba2dc34ea5b7887a337a1e364cf62cec,2198722,2145428,2141813,1,0.0
409936,4,101,S,FR,2017,36.989254,-121.558146,c060bebdc807e3174b828153be41f6a1,2205413,2145428,2084525,1,0.0
409937,4,101,S,OR,2017,36.985353,-121.558849,1c1cf3310aa25c8814129034a419e576,2030122,2029319,2141813,1,0.0
409938,4,101,S,ML,2017,37.11795,-121.625774,1d2eadf95dd49c7932dbaf41a5403591,2031285,2030376,2028823,1,0.0
409939,4,101,S,OR,2017,37.11795,-121.625774,8e04d55c890d3420110ad42de6050444,2151743,2121118,2028823,1,0.0
409940,4,101,S,ML,2017,37.106915,-121.614849,1ba240dea90eccceaca1bf7bce83db12,2029581,2028823,2134399,1,0.0
409941,4,101,S,ML,2017,37.097254,-121.604288,1ba240dea90eccceaca1bf7bce83db12,2029581,2028823,2134399,1,0.0
409942,4,101,S,ML,2017,37.130233,-121.632983,88485fe5d94602bb652d1f028e54677a,2145652,2041997,2134939,1,0.0
409943,4,101,S,ML,2017,37.025003,-121.568235,f022bafe97df4eb7649ad5eed1582027,2256168,2145544,2088366,1,0.0
409944,4,101,S,OR,2017,37.130233,-121.632983,3d1af97a2415e37bae8b2b505c217496,2065395,2027164,2134939,1,0.0
409945,4,101,S,FR,2017,37.025136,-121.568306,ba6fb6aa1bfb06f9a6a1cdf5a899c1e4,2199004,2145544,2088433,1,0.0
409946,4,101,S,ML,2017,37.13455,-121.63556,88485fe5d94602bb652d1f028e54677a,2145652,2041997,2134939,1,0.0
409947,4,101,S,FR,2017,37.134679,-121.635641,292c1a06ddd04584ad41b4b9d5f5da57,2044065,2041997,2024313,1,0.0
409948,4,101,S,ML,2017,37.015035,-121.562809,5eed1ea8aa75181cd5900fefb1999eb6,2101608,2088366,2128124,1,0.0
409956,4,4,E,ML,2017,37.99985,-121.82326,063e8ee8aa84813a9e3b873ee4ba007a,4003124,3003186,3075961,1,0.0
409957,4,4,E,FR,2017,37.999707,-121.822749,c5f37e31452948fb1a823066258a46f3,4098268,3003186,3058091,1,0.0
409958,4,4,E,ML,2017,37.99892,-121.819777,063e8ee8aa84813a9e3b873ee4ba007a,4003124,3003186,3075961,1,0.0
409960,4,4,E,ML,2017,37.998069,-121.815712,dec89e1acd5149482244133351960c70,4110612,3075961,3057019,1,0.0
409966,4,4,W,ML,2017,38.000002,-121.823153,332537c68c2ac5a5ed30357aca820d90,4025335,3024044,3072727,1,0.0
409967,4,4,W,OR,2017,37.99986,-121.82263,e3dfe88c00d684504e7e6e33e68127b8,4113009,3068097,3078445,1,0.0
409968,4,4,W,ML,2017,37.998186,-121.81561,332537c68c2ac5a5ed30357aca820d90,4025335,3024044,3072727,1,0.0
409998,4,80,E,ML,2017,38.346659,-121.995968,b30a3a29571fc14d3d5e0938a664f8e7,5043087,3522715,3530714,1,0.0
409999,4,80,E,OR,2016,38.346659,-121.995968,b7a6ddfc933bfa337ff7eba5ba649405,5044112,3533021,3530714,1,0.0
410000,4,80,E,FR,2017,38.34576,-121.99828,0c9d68c1c3bdc0536fc70c311ded78dc,5003027,3503059,3513082,1,0.0
410002,4,80,E,FR,2017,38.345062,-122.000101,6e68d8ace8e96b5f32114874bdc60ec3,5026488,3522715,3503059,1,0.0
410083,4,101,N,ML,2017,37.226114,-121.741622,a4d3c3e41fc3a1825e5058f51f54cdf5,2176182,2134570,2008870,1,0.0
410084,4,101,N,ML,2016,37.234838,-121.75609,b81c50bb858214c2f212a33f7551d6db,2196538,2008870,2099396,1,0.0
410085,4,101,N,OR,2017,37.154637,-121.653989,efd8cfd4bfa5832cd1189e6a576dc58e,2255859,2146974,2148981,1,0.0
410086,4,101,N,FR,2017,37.18869,-121.690029,0f52c36529d28c03f15e0cbb72a64937,2016505,2016405,2020117,1,0.0
410087,4,101,N,OR,2017,37.19253,-121.695462,3c9ebdf7d031140d7884b6639e81e695,2064918,2059873,2140210,1,0.0
410093,4,101,N,OR,2017,37.496577,-122.233697,7740ff6c23d6d4032fe534fa50f1cbd6,1035166,1516991,1531166,1,0.0
410094,4,101,N,FR,2017,37.495982,-122.231643,cfc1d76b9c8a12904257ecb46e8209d0,1061286,1512094,1515537,1,0.0
410095,4,101,N,OR,2017,37.49608,-122.231987,cfc1d76b9c8a12904257ecb46e8209d0,1061286,1512094,1515537,1,0.0
410096,4,101,N,ML,2017,37.158365,-121.657728,c1d491b1841aec4d5d7e10b933817498,2206916,2148981,2016405,1,0.0
410097,4,101,N,ML,2017,37.175213,-121.675592,c1d491b1841aec4d5d7e10b933817498,2206916,2148981,2016405,1,0.0
410098,4,101,N,ML,2017,37.185879,-121.686122,c1d491b1841aec4d5d7e10b933817498,2206916,2148981,2016405,1,0.0
410099,4,101,N,ML,2017,37.145422,-121.644905,d8f036d250caf0ce7f38cdc66237a78b,2231573,2158608,2052086,1,0.0
410101,4,101,N,OR,2017,37.664998,-122.397266,29dbf0d77674c4e6a5dd0835f065192d,1012330,1511830,1500750,1,0.0
410103,4,101,N,FR,2017,37.026026,-121.568405,8e85e0b691429811891c504cbb92b2de,2152307,2121440,2145537,1,0.0
410106,4,101,N,ML,2017,37.060792,-121.584968,f9049edc8a05bacc4d1ade237a817c38,2265920,2005135,2001872,1,0.0
410107,4,101,N,OR,2017,37.060792,-121.584968,16ad399454b22c23bee70b9aad100437,2024356,2023895,2001872,1,0.0
410108,4,101,N,ML,2017,37.087426,-121.598455,c825613d52d59ec0bd7eb7b570939d06,2213720,2096912,2102014,1,0.0
410109,4,101,N,FR,2017,37.087292,-121.598382,6a3ec305d517758ac01551d309b26198,2113567,2096912,2027300,1,0.0
410110,4,101,N,OR,2017,37.525705,-122.26929,fe8ec37ecd130a647398c980643eda50,1075212,1548418,1515916,1,0.0
410111,4,101,N,FR,2017,37.52495,-122.268444,e1fc14183fa04d9298d4bf8e3bc17444,1066710,1518992,1524357,1,0.0
410112,4,101,N,ML,2017,37.01939,-121.564786,66cea3da3ddde5a0964bfd3fbc3d3d99,2109904,2094323,2071335,1,0.0
410113,4,101,N,OR,2017,37.210264,-121.723363,6656e0e189a256fd182e068ef6511b3c,2109429,2093985,2134570,1,0.0
410114,4,101,N,FR,2017,37.20797,-121.720359,fddcd5ee81ad856cfe689ae26ba9f286,2271162,2140788,2152426,1,0.0
410115,4,101,N,OR,2017,37.152456,-121.65189,f231d4a9129c714a05937476f2e01b1e,2258451,2102211,2104075,1,0.0
410141,4,101,S,FR,2017,37.192312,-121.695919,c2ad28c6ff6a8ac0eed131cce21dd91d,2207863,2041107,2167016,1,0.0
410142,4,101,S,ML,2017,37.225847,-121.741873,818970f66c819e341cbec70f5a0a8030,2138399,2022793,2117056,1,0.0
410144,4,101,S,FR,2017,37.156349,-121.656098,30e0d4683ab84006d09a7c88918a7a34,2052324,2049225,2012048,1,0.0
410145,4,101,S,OR,2017,37.188477,-121.690483,f926c93637a53482bd5aa0a7c4407609,2266072,2167016,2103067,1,0.0
410150,4,101,S,ML,2017,37.158247,-121.658053,72b08fd9ee3aebf4f0220e326740a6c4,2122721,2103067,2049225,1,0.0
410151,4,101,S,ML,2017,37.174929,-121.675868,72b08fd9ee3aebf4f0220e326740a6c4,2122721,2103067,2049225,1,0.0
410153,4,101,S,ML,2017,37.150411,-121.650337,62e4b20038793a4795f69af5547552e0,2105827,2091385,2007152,1,0.0
410155,4,101,S,ML,2017,37.153363,-121.65323,ac4539c8f1f10597ccff21b921cc11f9,2184011,2049225,2091385,1,0.0
410157,4,101,S,ML,2017,37.14532,-121.64531,069f720ea3c4801f25f997f04e7c0817,2007097,2007152,2041997,1,0.0
410158,4,101,S,ML,2016,37.20414,-121.714458,a6c0459ea9e299d51d113325bf419eee,2178222,2135620,2041107,1,0.0
410160,4,101,S,OR,2017,37.019286,-121.56513,780c1fd68460eecb4c44bc7d45e8ff01,2128337,2106757,2088366,1,0.0
410163,4,101,S,ML,2017,37.060857,-121.585383,05e9efa928325174af725f4ecb1bff40,2006336,2006387,2132927,1,0.0
410164,4,101,S,FR,2017,37.061814,-121.585807,527387615bf47d0d8c609ba0fb441767,2088217,2006387,2124113,1,0.0
410165,4,101,S,ML,2017,37.087444,-121.598858,fbe545603ae6d25fb5316c333456d3b0,2269039,2134399,2064436,1,0.0
410166,4,101,S,OR,2017,37.087444,-121.598858,09cf53a3e9a3563ed58571d5545e2f78,2010545,2010572,2064436,1,0.0
410167,4,101,S,ML,2017,37.019286,-121.56513,f022bafe97df4eb7649ad5eed1582027,2256168,2145544,2088366,1,0.0
410169,4,101,S,ML,2017,37.211575,-121.725216,878824107e383733904799cede647ddd,2144825,2117056,2135620,1,0.0
410211,4,280,N,OR,2017,37.649733,-122.451962,05c3cb9c1daa743c70d58e5364f159e6,1001660,1501671,1504573,1,0.0
410364,4,880,N,OR,2017,37.741681,-122.197207,f9c4f539359cb0ce58301364a09df4ce,3165753,2541656,2580664,1,0.0
410366,4,880,N,OR,2017,37.740587,-122.196231,822b2da27efd9193807c22d97cc24a6a,3086349,2571272,2588911,1,0.0
410370,4,880,S,ML,2017,37.723334,-122.181132,fce5a63583793410d3ef3711fe14958f,3167814,2608198,2546357,1,0.0
410371,4,880,S,OR,2017,37.73883,-122.194965,822b2da27efd9193807c22d97cc24a6a,3086349,2571272,2588911,1,0.0
410372,4,880,S,OR,2017,37.740848,-122.196734,822b2da27efd9193807c22d97cc24a6a,3086349,2571272,2588911,1,0.0
410373,4,880,S,FR,2017,37.741215,-122.197053,7f2285bb69668bfaf94ec3ef6cd2435a,3084415,2570047,2512199,1,0.0
410385,4,4,W,FR,2017,37.998916,-121.819153,bf106c20da7c2f82c58e5b3708df667a,4094875,3032337,3028062,1,0.0
410502,4,101,N,ML,2017,38.469357,-122.728752,28a5c06e9a86a09ac86129d617acaaa7,7010951,4510547,4540718,1,0.0
410505,4,101,N,ML,2017,38.512215,-122.776593,92bdc19b2f34702991e86f0a1d4772a7,7039057,4524860,4520541,1,0.0
410507,4,101,N,FR,2017,38.509637,-122.773349,5ac3f00f120497ab211352dc8eea4590,7024410,4521708,4540879,1,0.0
410511,4,101,N,OR,2017,37.545931,-122.289058,3e43d299bd7a3aaf5ff24ec9387f5ca4,1018188,1516957,1544295,1,0.0
410545,4,101,S,ML,2017,38.566546,-122.827704,f24fb9a077f02d7b241a8645beb331ad,7064898,4507835,4500580,1,0.0
410547,4,101,S,ML,2017,38.512418,-122.777214,bb11c6c50e6795ad897edd050ec3380f,7050004,4513412,4540879,1,0.0
410549,4,101,S,FR,2017,38.513976,-122.779112,34c47828d7cea2cc24a2afd2bfae8fa0,7014181,4513412,4513609,1,0.0
410551,4,101,S,OR,2017,38.545356,-122.807197,eb5ef0530afb47932e07bc83d5cbcb15,7063009,4506536,4529504,1,0.0
410553,4,101,S,ML,2017,38.510987,-122.775412,bb11c6c50e6795ad897edd050ec3380f,7050004,4513412,4540879,1,0.0
410554,4,101,S,OR,2017,38.510274,-122.774508,5ac3f00f120497ab211352dc8eea4590,7024410,4521708,4540879,1,0.0
410560,4,101,S,OR,2017,37.541393,-122.285108,807422c4121f283c699c5a3254e538cc,1037825,1511557,1520239,1,0.0
410561,4,101,S,OR,2017,37.544196,-122.287712,e4ce2ed63a1b8d173ecdeb3a3baabc03,1067551,1524778,1535081,1,0.0
410562,4,101,S,FR,2017,37.545589,-122.289028,3e43d299bd7a3aaf5ff24ec9387f5ca4,1018188,1516957,1544295,1,0.0
410563,4,101,S,ML,2017,37.057849,-121.584062,05e9efa928325174af725f4ecb1bff40,2006336,2006387,2132927,1,0.0
410590,4,280,N,FR,2017,37.638445,-122.440769,f7c39ac96eac2ef1bbbeb2b5b7c44cd3,1073230,1546892,1512518,1,0.0
410679,4,580,W,OR,2017,37.701599,-121.873944,46053c3a3128151c1f3a87288252412e,3046611,2534815,2578254,1,0.0
410680,4,580,W,OR,2017,37.701832,-121.906531,8d916134d35b0928ac147ae133ef01b0,3094047,2575975,2583998,1,0.0
410681,4,580,W,FR,2017,37.70183,-121.905072,39bc6db53d535619f5447e0cff73c65b,3038405,2535836,2588362,1,0.0
410682,4,580,W,OR,2017,37.701114,-121.818698,464e5ebe7220d0a9a66c07abcf13f1b8,3046790,2542786,2556855,1,0.0
410683,4,580,W,FR,2017,37.701102,-121.816508,a5152cbe438af2b506f81a52c3d54c2f,3109563,2584772,2606439,1,0.0
410686,4,580,W,ML,2017,37.700807,-121.924022,d2f99f87044aef8a06d8ce1d766d464a,3140144,2551316,2531631,1,0.0
410687,4,580,W,OR,2017,37.700727,-121.924372,2329e1ab40b195358e2364accf8568cd,3023288,2522556,2531631,1,0.0
410688,4,580,W,OR,2017,37.701154,-121.821981,4283202c7f4e1fba6b1d99fc9c656183,3044281,2540722,2519439,1,0.0
410698,4,580,W,OR,2017,37.701372,-121.849704,0b10a3fc8698837f46746eadecc37008,3007380,2507412,2522502,1,0.0
410699,4,580,W,FR,2017,37.701354,-121.847881,ae091e2df6bdba2bd60bda6910828d2e,3115562,2587722,2510746,1,0.0
410701,4,580,W,OR,2017,37.701567,-121.871196,b911af22c5f9d695db111e53b4af2edb,3122959,2573282,2579104,1,0.0
410741,4,80,E,ML,2017,38.190415,-122.168903,9ad160806dda668ce34382621b4c1215,5037161,3529426,3519006,1,0.0
410742,4,80,E,ML,2017,38.274301,-122.0487,7a975739f1d1956a7c4302576125c1b3,5029443,3524707,3521238,1,0.0
410743,4,80,E,OR,2017,38.274301,-122.0487,93e9a0fbed298cbe36efbda097eb1260,5035449,3528430,3521238,1,0.0
